time,open,high,low,close,tick_volume,spread,real_volume,ema8,ema21,ema50,ema200,atr,rsi,macd,macd_signal,macd_hist,macd_histogram,macd_slope,macd_crossover,macd_zero_cross,bb_upper,bb_mid,bb_middle,bb_lower,bb_pct,bb_width,bb_position,bb_squeeze,bb_touch_upper,bb_touch_lower,dmp,dmn,adx_plus_di,adx_minus_di,adx,adx_strength,adx_bullish_cross,adx_bearish_cross,stoch_k,stoch_d,stoch_k_slow,stoch_overbought,stoch_oversold,stoch_bullish_cross,stoch_bearish_cross,momentum
2025-07-31 23:00:00,0.81214,0.81278,0.81141,0.81202,1655,19,0,0.81202,0.81202,0.81202,0.81202,0.0013699999999999823,0.0,0.0,0.0,0.0,0.0,-2.472934472919075e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,0.0,0.0,0.0,0.0,0.0,WEAK,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 00:00:00,0.81164,0.81249,0.81114,0.81171,1249,41,0,0.8119511111111111,0.8119918181818182,0.8120078431372548,0.8120169154228856,0.0013685714285714176,0.0,-2.472934472919075e-05,-4.94586894583815e-06,-1.97834757833526e-05,-1.97834757833526e-05,-2.472934472919075e-05,BEARISH,BEARISH,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,0.0,1.4091858027281243,0.0,1.4091858027281243,7.142857142852073,WEAK,False,True,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 01:00:00,0.81161,0.81231,0.81161,0.81214,2323,19,0,0.811993086419753,0.8120052892561983,0.8120130257593233,0.8120181401450459,0.0013208163265305967,9.641255575117938,-9.52037726953403e-06,-5.860770610577326e-06,-3.659606658956704e-06,-3.659606658956704e-06,1.520896745965672e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,0.0,1.355840542854796,0.0,1.355840542854796,13.775510204071656,WEAK,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 02:00:00,0.81214,0.81402,0.81174,0.81391,2072,19,0,0.8124190672153634,0.8121784447783621,0.8120874169060165,0.8120369646212147,0.0013893294460641217,36.69647163856894,0.00014370055595125386,2.405149470178891e-05,0.00011964906124946495,0.00011964906124946495,0.0001532209332207879,BULLISH,BULLISH,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,8.791497034843967,1.1969089679553693,8.791497034843967,1.1969089679553693,18.22254765429522,MODERATE,True,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 03:00:00,0.8139,0.81445,0.8125,0.81279,2535,19,0,0.8125014967230604,0.8122340407076019,0.812114969184212,0.8120444575105558,0.0014293773427738279,30.477844616623287,0.0001727631041333888,5.379381658810889e-05,0.00011896928754527991,0.00011896928754527991,2.906254818213494e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,10.083597147320743,1.080276140837806,10.083597147320743,1.080276140837806,22.68143206308745,MODERATE,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 04:00:00,0.81279,0.81425,0.81263,0.81412,2608,19,0,0.8128611641179359,0.8124054915523653,0.8121935978436546,0.8120651096746299,0.0014429932468614163,42.860761316091434,0.00029966096263356334,0.00010296724579719979,0.00019669371683636355,0.00019669371683636355,0.00012689785850017454,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,9.274988899304054,0.9936483050709648,9.274988899304054,0.9936483050709648,26.82182472839447,STRONG,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 05:00:00,0.81412,0.81417,0.81355,0.81374,1979,11,0,0.8130564609806168,0.8125268105021503,0.8122542410654722,0.8120817752500067,0.0013842080149427405,40.63384312316272,0.00036535403168480585,0.00015544460297472101,0.00020990942871008483,0.00020990942871008483,6.56930690512425e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,8.978249172088653,0.9618579783982367,8.978249172088653,0.9618579783982367,30.66647506046526,STRONG,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 06:00:00,0.81374,0.81375,0.81293,0.81358,1750,19,0,0.8131728029849241,0.8126225550019548,0.8123062316119243,0.8120966829589619,0.0013439074424468256,39.69856608199091,0.00039989584895638863,0.00020433485217105456,0.00019556099678533407,0.00019556099678533407,3.4541817271582786e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,8.586950736110056,4.215232348742503,8.586950736110056,4.215232348742503,30.91517154198466,STRONG,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 07:00:00,0.81358,0.81418,0.81354,0.81392,1464,19,0,0.8133388467660521,0.8127405045472317,0.8123695166467508,0.8121148254170817,0.0012936283394149076,42.71594427060469,0.00044952381577656464,0.0002533726448921566,0.00019615117088440806,0.00019615117088440806,4.9627966820176006e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,10.657779093651522,4.066274313251575,10.657779093651522,4.066274313251575,31.904581938001684,STRONG,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
2025-08-01 08:00:00,0.81392,0.8141,0.81366,0.81379,1832,19,0,0.8134391030402628,0.812835913224756,0.8124252218762901,0.8121314938208919,0.001232654886599557,41.853593448985556,0.0004729129770656426,0.0002972807113268538,0.00017563226573878883,0.00017563226573878883,2.3389161289077975e-05,NONE,NONE,0.819775094900431,0.8123625000000001,0.8123625000000001,0.8049499050995692,0.11737419934788697,0.01824947582002312,0.11737419934788697,False,False,False,10.386041419428432,3.96259793612585,10.386041419428432,3.96259793612585,32.82332016287463,STRONG,False,False,88.60544216180266,83.01583108686697,55.817302511805146,False,False,False,False,0.0010200000000000209
