time,open,high,low,close,tick_volume,spread,real_volume,ema8,ema21,ema50,ema200,atr,rsi,macd,macd_signal,macd_hist,macd_histogram,macd_slope,macd_crossover,macd_zero_cross,bb_upper,bb_mid,bb_middle,bb_lower,bb_pct,bb_width,bb_position,bb_squeeze,bb_touch_upper,bb_touch_lower,dmp,dmn,adx_plus_di,adx_minus_di,adx,adx_strength,adx_bullish_cross,adx_bearish_cross,stoch_k,stoch_d,stoch_k_slow,stoch_overbought,stoch_oversold,stoch_bullish_cross,stoch_bearish_cross,momentum
2025-07-31 23:00:00,1.3854899999999999,1.3857300000000001,1.3846,1.3848500000000001,1477,22,0,1.3848500000000001,1.3848500000000001,1.3848500000000001,1.3848500000000001,0.0011300000000000754,99.99999800000003,0.0,0.0,0.0,0.0,3.9886039884251545e-06,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,0.0,0.0,0.0,0.0,0.0,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 00:00:00,1.38523,1.38523,1.38305,1.3849,370,26,0,1.3848611111111113,1.3848545454545453,1.384851960784314,1.3848504975124378,0.001205000000000075,99.99999800000003,3.9886039884251545e-06,7.97720797685031e-07,3.1908831907401234e-06,3.1908831907401234e-06,3.9886039884251545e-06,BULLISH,BULLISH,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,0.0,9.187907520532063,0.0,9.187907520532063,7.142857142856365,WEAK,False,True,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 01:00:00,1.3849,1.3869500000000001,1.3849,1.3866800000000001,827,22,0,1.3852653086419755,1.3850204958677685,1.3849236485966938,1.3848687015172894,0.0012653571428572201,99.99999942386832,0.0001490624264413043,3.0450661926408886e-05,0.00011861176451489541,0.00011861176451489541,0.00014507382245287914,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,9.709285908217671,8.12467238582175,9.709285908217671,8.12467238582175,7.2673224840459625,WEAK,True,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 02:00:00,1.3866800000000001,1.3869799999999999,1.38509,1.38571,1660,6,0,1.3853641289437588,1.3850831780616077,1.3849544859066274,1.3848770726464708,0.0013099744897959863,69.93579779260355,0.00018364661865977183,6.108985327308149e-05,0.00012255676538669034,0.00012255676538669034,3.4584192218467535e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,8.872271224555648,7.287380682530822,8.872271224555648,7.287380682530822,7.448778180880907,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 03:00:00,1.38571,1.38625,1.38435,1.38462,1895,22,0,1.3851987669562569,1.385041070965098,1.3849413688122498,1.38487451470969,0.0013521191690962738,51.279265604391,0.00012169808984352493,7.321150058717019e-05,4.848658925635474e-05,4.848658925635474e-05,-6.19485288162469e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,7.981747682572299,10.465142462825526,7.981747682572299,10.465142462825526,7.878322844858702,WEAK,False,True,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 04:00:00,1.38462,1.38593,1.38431,1.3857,2162,22,0,1.3853101520770887,1.3851009736046345,1.3849711190549068,1.384882728493673,0.0013712535141608385,62.07474315923361,0.00015792989102902943,9.015517867554205e-05,6.777471235348739e-05,6.777471235348739e-05,3.623180118550451e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,7.308201746536974,9.790393271820795,7.308201746536974,9.790393271820795,8.352509260502721,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 05:00:00,1.3856899999999999,1.38608,1.38525,1.38577,1554,5,0,1.3854123405044023,1.3851617941860315,1.3850024477194203,1.3848915570658753,0.0013325925488636276,62.65237350074335,0.00019010090459592455,0.00011014432385961855,7.9956580736306e-05,7.9956580736306e-05,3.217101356689511e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,7.787085265946911,9.354828433178573,7.787085265946911,9.354828433178573,8.409163727638969,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 06:00:00,1.38577,1.38578,1.38497,1.38527,1801,22,0,1.3853807092812018,1.3851716310782103,1.3850129399657176,1.38489532266721,0.0012952645096590812,56.08184344297641,0.0001732536826941633,0.0001227661956265275,5.048748706763581e-05,5.048748706763581e-05,-1.6847221901761245e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,7.439250131484994,10.481051179393923,7.439250131484994,10.481051179393923,9.02094137561976,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 07:00:00,1.38527,1.3854,1.385,1.3853,1356,22,0,1.385362773885379,1.385183300980191,1.385024197221964,1.3848993493073374,0.0012313170446834293,56.37744714573624,0.00016047305376631904,0.0001303075672544858,3.0165486511833227e-05,3.0165486511833227e-05,-1.2780628927844262e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,7.266630086117156,10.237849311179762,7.266630086117156,10.237849311179762,9.589020620173349,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
2025-08-01 08:00:00,1.38529,1.38558,1.38513,1.38519,1336,22,0,1.385324379688628,1.3851839099819918,1.3850306992916908,1.3849022413540306,0.0011755086843489029,54.917842062240794,0.00013985605897914866,0.0001322172655994184,7.638793379730264e-06,7.638793379730264e-06,-2.0616994787170384e-05,NONE,NONE,1.3909824521136307,1.384515,1.384515,1.3780475478863692,-0.01063385343398736,0.009342552610301924,-0.01063385343398736,False,False,False,8.16168432564867,9.957907756776873,8.16168432564867,9.957907756776873,9.612173147868964,WEAK,False,False,97.89029533799814,86.84578470717507,59.54550890517888,False,False,False,False,0.0011799999999997368
